session_id,video_path,fps,frame_width,frame_height,event_name,reference_frame,reference_time_s,point_name,x_px,y_px,annotator_id,annotation_round,quality_note
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,123,4.1,stick_tip_1,323.0,868.0,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,132,4.4,stick_tip_1,625.0,1668.0,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,134,4.46667,stick_tip_1,12.0,586.0,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,address,99,3.3,,,,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,downswing_transition,129,4.3,,,,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,impact,131,4.36667,,,,Daria Plokhotniuk,1,
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,top_backswing,123,4.1,,,,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,71,2.36667,stick_tip_1,514.0,826.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,82,2.73333,stick_tip_1,191.0,467.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,89,2.96667,stick_tip_1,275.0,234.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,95,3.16667,stick_tip_1,115.0,305.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,97,3.23333,stick_tip_1,507.0,1023.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,99,3.3,stick_tip_1,469.0,593.0,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,address,79,2.63333,,,,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,downswing_transition,89,2.96667,,,,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,impact,116,3.86667,,,,Daria Plokhotniuk,1,
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,top_backswing,81,2.7,,,,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,8,0.16,stick_tip_1,1266.0,936.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,43,0.86,stick_tip_1,596.0,183.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,53,1.06,stick_tip_1,588.0,199.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,62,1.24,stick_tip_1,1314.0,1027.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,67,1.34,stick_tip_1,1070.0,491.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,69,1.38,stick_tip_1,494.0,2.0,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,address,1,0.02,,,,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,downswing_transition,54,1.08,,,,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,impact,75,1.5,,,,Daria Plokhotniuk,1,
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,top_backswing,47,0.94,,,,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,1,0.02085,stick_tip_1,988.0,1595.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,61,1.2721,stick_tip_1,247.0,959.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,69,1.43893,stick_tip_1,1079.0,1795.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,73,1.52235,stick_tip_1,1003.0,1707.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,80,1.66832,stick_tip_1,383.0,640.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,83,1.73089,stick_tip_1,457.0,831.0,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,address,0,0.0,,,,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,downswing_transition,65,1.35551,,,,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,impact,66,1.37637,,,,Daria Plokhotniuk,1,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,top_backswing,43,0.89672,,,,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,59,0.98432,stick_tip_1,505.0,1714.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,90,1.5015,stick_tip_1,39.0,1200.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,127,2.11878,stick_tip_1,728.0,581.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,145,2.41908,stick_tip_1,174.0,1512.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,148,2.46913,stick_tip_1,788.0,1683.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,160,2.66933,stick_tip_1,810.0,537.0,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,address,59,0.98432,,,,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,downswing_transition,156,2.6026,,,,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,impact,157,2.61928,,,,Daria Plokhotniuk,1,
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,top_backswing,126,2.1021,,,,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,1169.0,978.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,17,0.34,stick_tip_1,523.0,100.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,26,0.52,stick_tip_1,784.0,55.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,36,0.72,stick_tip_1,904.0,741.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,37,0.74,stick_tip_1,1117.0,1052.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,40,0.8,stick_tip_1,941.0,633.0,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,address,6,0.12,,,,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,downswing_transition,32,0.64,,,,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,impact,33,0.66,,,,Daria Plokhotniuk,1,
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,top_backswing,30,0.6,,,,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,1260.0,987.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,24,0.48,stick_tip_1,686.0,308.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,43,0.86,stick_tip_1,816.0,250.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,46,0.92,stick_tip_1,869.0,418.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,58,1.16,stick_tip_1,1145.0,1047.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,63,1.26,stick_tip_1,842.0,368.0,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,address,0,0.0,,,,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,downswing_transition,36,0.72,,,,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,impact,55,1.1,,,,Daria Plokhotniuk,1,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,top_backswing,35,0.7,,,,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,38,1.26966,stick_tip_1,575.0,951.0,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,98,3.27439,stick_tip_1,380.0,807.0,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,174,5.81371,stick_tip_1,141.0,0.0,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,180,6.01418,stick_tip_1,116.0,43.0,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,233,7.78503,stick_tip_1,360.0,926.0,Daria Plokhotniuk,1,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,249,8.31962,stick_tip_1,396.0,732.0,Daria Plokhotniuk,1,
