session_id,video_path,fps,frame_width,frame_height,event_name,reference_frame,reference_time_s,point_name,x_px,y_px,annotator_id,annotation_round,quality_note
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,1,0.02085,stick_tip_1,921.0,1725.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,61,1.2721,stick_tip_1,324.0,975.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,69,1.43893,stick_tip_1,838.0,1809.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,73,1.52235,stick_tip_1,977.0,1615.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,80,1.66832,stick_tip_1,106.0,879.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,83,1.73089,stick_tip_1,433.0,762.0,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,address,1,0.02085,,,,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,downswing_transition,56,1.16783,,,,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,impact,79,1.64747,,,,Ivan Syniuk,2,
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,top_backswing,55,1.14697,,,,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,1313.0,933.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,24,0.48,stick_tip_1,680.0,324.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,43,0.86,stick_tip_1,971.0,525.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,46,0.92,stick_tip_1,942.0,344.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,58,1.16,stick_tip_1,1344.0,1019.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,63,1.26,stick_tip_1,839.0,371.0,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,address,0,0.0,,,,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,downswing_transition,45,0.9,,,,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,impact,68,1.36,,,,Ivan Syniuk,2,
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,top_backswing,41,0.82,,,,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,38,1.26966,stick_tip_1,575.0,896.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,98,3.27439,stick_tip_1,391.0,799.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,174,5.81371,stick_tip_1,246.0,76.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,180,6.01418,stick_tip_1,29.0,72.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,233,7.78503,stick_tip_1,414.0,1007.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,,249,8.31962,stick_tip_1,390.0,641.0,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,address,38,1.26966,,,,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,downswing_transition,180,6.01418,,,,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,impact,249,8.31962,,,,Ivan Syniuk,2,
48c9026f-11c4-410d-82ec-f33d477d9db6,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6\video_processed.mp4,29.92924528301887,576,1024,top_backswing,178,5.94736,,,,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,1,0.02,stick_tip_1,935.0,1622.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,26,0.52,stick_tip_1,353.0,353.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,47,0.94,stick_tip_1,440.0,214.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,59,1.18,stick_tip_1,807.0,1494.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,63,1.26,stick_tip_1,714.0,1020.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,,67,1.34,stick_tip_1,128.0,329.0,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,address,1,0.02,,,,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,downswing_transition,40,0.8,,,,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,impact,62,1.24,,,,Ivan Syniuk,2,
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,top_backswing,39,0.78,,,,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,59,1.18,stick_tip_1,841.0,1494.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,273,5.46,stick_tip_1,138.0,497.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,502,10.04,stick_tip_1,396.0,556.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,522,10.44,stick_tip_1,714.0,1471.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,547,10.94,stick_tip_1,870.0,1318.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,,562,11.24,stick_tip_1,546.0,1167.0,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,address,57,1.14,,,,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,downswing_transition,425,8.5,,,,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,impact,533,10.66,,,,Ivan Syniuk,2,
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022\video_processed.mp4,50.0,1080,1920,top_backswing,406,8.12,,,,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,64,1.06773,stick_tip_1,602.0,1578.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,116,1.93527,stick_tip_1,519.0,696.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,143,2.38572,stick_tip_1,48.0,917.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,147,2.45245,stick_tip_1,688.0,1660.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,159,2.65265,stick_tip_1,842.0,539.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,,173,2.88622,stick_tip_1,613.0,368.0,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,address,66,1.1011,,,,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,downswing_transition,129,2.15215,,,,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,impact,142,2.36903,,,,Ivan Syniuk,2,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c\video_processed.mp4,59.94005994005994,1080,1920,top_backswing,125,2.08542,,,,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,58,1.93333,stick_tip_1,565.0,1017.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,110,3.66667,stick_tip_1,197.0,596.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,154,5.13333,stick_tip_1,316.0,408.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,179,5.96667,stick_tip_1,504.0,925.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,187,6.23333,stick_tip_1,292.0,912.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,,197,6.56667,stick_tip_1,237.0,423.0,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,address,56,1.86667,,,,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,downswing_transition,160,5.33333,,,,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,impact,182,6.06667,,,,Ivan Syniuk,2,
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,top_backswing,147,4.9,,,,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,695.0,985.0,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,25,0.5,stick_tip_1,1291.0,218.0,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,34,0.68,stick_tip_1,836.0,305.0,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,39,0.78,stick_tip_1,1145.0,289.0,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,43,0.86,stick_tip_1,757.0,1079.0,Ivan Syniuk,2,
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,,49,0.98,stick_tip_1,1200.0,382.0,Ivan Syniuk,2,
